,Country/Region,Province/State,date,Confirmed,Deaths,Recovered,t2m,q2m,sp,tp,uvb,ssrd
268,Italy,Valle d'Aosta,2020-03-04,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
269,Italy,Valle d'Aosta,2020-03-05,2.0,0.0,0.0,nan,nan,nan,nan,nan,nan
270,Italy,Valle d'Aosta,2020-03-06,7.0,0.0,0.0,nan,nan,nan,nan,nan,nan
271,Italy,Valle d'Aosta,2020-03-07,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan
272,Italy,Valle d'Aosta,2020-03-08,9.0,0.0,0.0,nan,nan,nan,nan,nan,nan
273,Italy,Valle d'Aosta,2020-03-09,15.0,0.0,0.0,nan,nan,nan,nan,nan,nan
274,Italy,Valle d'Aosta,2020-03-10,17.0,0.0,0.0,nan,nan,nan,nan,nan,nan
275,Italy,Valle d'Aosta,2020-03-11,20.0,1.0,0.0,nan,nan,nan,nan,nan,nan
276,Italy,Valle d'Aosta,2020-03-12,27.0,1.0,0.0,nan,nan,nan,nan,nan,nan
277,Italy,Valle d'Aosta,2020-03-13,28.0,1.0,0.0,nan,nan,nan,nan,nan,nan
278,Italy,Valle d'Aosta,2020-03-14,42.0,1.0,0.0,nan,nan,nan,nan,nan,nan
279,Italy,Valle d'Aosta,2020-03-15,57.0,1.0,0.0,nan,nan,nan,nan,nan,nan
280,Italy,Valle d'Aosta,2020-03-16,105.0,2.0,0.0,nan,nan,nan,nan,nan,nan
281,Italy,Valle d'Aosta,2020-03-17,136.0,2.0,0.0,nan,nan,nan,nan,nan,nan
282,Italy,Valle d'Aosta,2020-03-18,165.0,3.0,0.0,nan,nan,nan,nan,nan,nan
283,Italy,Valle d'Aosta,2020-03-19,,,,nan,nan,nan,nan,nan,nan
284,Italy,Valle d'Aosta,2020-03-20,,,,nan,nan,nan,nan,nan,nan
285,Italy,Valle d'Aosta,2020-03-21,,,,nan,nan,nan,nan,nan,nan
286,Italy,Valle d'Aosta,2020-03-22,,,,nan,nan,nan,nan,nan,nan
287,Italy,Valle d'Aosta,2020-03-23,,,,nan,nan,nan,nan,nan,nan
288,Italy,Puglia,2019-11-01,,,,289.67487,0.010006563,99453.33,8.070449e-05,33850.473,297049.97
289,Italy,Puglia,2019-11-02,,,,291.17682,0.010445614,99043.79,8.737833e-05,42030.25,370087.06
290,Italy,Puglia,2019-11-03,,,,292.8556,0.010762542,98447.29,8.7131484e-05,37495.277,317726.06
291,Italy,Puglia,2019-11-04,,,,292.12463,0.009142194,98396.83,3.1327225e-05,47972.984,465316.84
292,Italy,Puglia,2019-11-05,,,,293.16095,0.010075622,98683.54,8.667223e-06,45175.516,416307.34
293,Italy,Puglia,2019-11-06,,,,290.94495,0.009710547,98637.46,0.00018192106,27645.186,245044.03
294,Italy,Puglia,2019-11-07,,,,288.189,0.008551786,98688.016,0.0005056278,27292.906,235906.16
295,Italy,Puglia,2019-11-08,,,,288.53,0.00783031,98791.24,0.00019777994,43069.215,412549.28
296,Italy,Puglia,2019-11-09,,,,288.5821,0.008292312,98875.53,0.0002185052,39262.65,366812.3
297,Italy,Puglia,2019-11-10,,,,286.7353,0.006991034,98930.92,3.960724e-06,42076.562,405494.53
298,Italy,Puglia,2019-11-11,,,,288.52924,0.007859822,99110.29,0.00012813919,41286.805,390423.06
299,Italy,Puglia,2019-11-12,,,,289.50098,0.009327908,97863.07,0.001322459,17592.627,141796.94
300,Italy,Puglia,2019-11-13,,,,288.47653,0.008425086,98022.46,0.0001751972,34183.383,312513.12
301,Italy,Puglia,2019-11-14,,,,286.38293,0.007488059,98784.14,2.5600943e-05,31858.94,288369.75
302,Italy,Puglia,2019-11-15,,,,288.56326,0.008421588,98977.14,7.777695e-06,39019.137,372779.03
303,Italy,Puglia,2019-11-16,,,,290.3114,0.009306954,99214.05,6.6413268e-06,29615.178,266123.8
304,Italy,Puglia,2019-11-17,,,,289.279,0.0090898285,98828.375,0.00044805135,32098.387,300854.03
305,Italy,Puglia,2019-11-18,,,,286.79907,0.0069706747,99484.58,4.3676638e-07,40533.645,394876.5
306,Italy,Puglia,2019-11-19,,,,286.9919,0.008052319,99484.58,0.00022262524,31406.148,291443.84
307,Italy,Puglia,2019-11-20,,,,286.31323,0.007361258,99179.555,0.00017257823,37374.254,366312.5
308,Italy,Puglia,2019-11-21,,,,285.196,0.0068863016,99300.195,1.0760895e-06,36522.418,352031.38
309,Italy,Puglia,2019-11-22,,,,285.44638,0.007155577,99340.67,1.5885855e-06,35470.324,324344.2
310,Italy,Puglia,2019-11-23,,,,287.38458,0.008126582,99151.055,9.241335e-06,38109.184,368990.34
311,Italy,Puglia,2019-11-24,,,,287.8359,0.00937374,98456.43,0.0012674348,12832.377,98122.09
312,Italy,Puglia,2019-11-25,,,,286.55298,0.008764351,98287.93,0.0004715378,16523.074,139317.56
313,Italy,Puglia,2019-11-26,,,,286.77332,0.008136815,98790.78,2.7330427e-05,34044.19,330145.78
314,Italy,Puglia,2019-11-27,,,,287.43445,0.00844502,98947.97,9.292743e-06,34384.543,332500.94
315,Italy,Puglia,2019-11-28,,,,288.70367,0.008395404,98758.36,1.6948221e-06,32492.01,305157.38
316,Italy,Puglia,2019-11-29,,,,287.9223,0.0077765957,99071.11,5.516176e-07,32969.97,309969.22
317,Italy,Puglia,2019-11-30,,,,286.3202,0.007601469,99561.88,2.6855658e-05,33159.15,312075.62
318,Italy,Puglia,2019-12-01,,,,284.50983,0.006583522,100015.54,7.6229355e-07,35139.07,352711.22
319,Italy,Puglia,2019-12-02,,,,286.85083,0.007963913,99666.414,8.368543e-06,25156.0,201787.14
320,Italy,Puglia,2019-12-03,,,,285.4994,0.007641326,99709.01,2.3912202e-05,21146.938,180231.9
321,Italy,Puglia,2019-12-04,,,,282.46164,0.0050300187,100031.17,2.5907482e-07,31043.717,308352.38
322,Italy,Puglia,2019-12-05,,,,283.3105,0.00656501,100270.836,7.290176e-05,17195.28,146960.2
323,Italy,Puglia,2019-12-06,,,,285.51746,0.008281297,100167.055,0.0003042659,16369.328,133027.53
324,Italy,Puglia,2019-12-07,,,,285.81512,0.007694952,99852.28,3.7163175e-06,32646.957,317959.94
325,Italy,Puglia,2019-12-08,,,,285.16547,0.0075936774,99874.484,3.4623054e-06,31194.527,300923.25
326,Italy,Puglia,2019-12-09,,,,285.5937,0.007379337,99034.75,3.7491045e-06,30943.258,296754.88
327,Italy,Puglia,2019-12-10,,,,284.4145,0.0069687134,98734.21,0.00023658559,25552.562,223019.03
328,Italy,Puglia,2019-12-11,,,,283.59518,0.00574855,98829.68,0.00010608532,17241.379,148290.97
329,Italy,Puglia,2019-12-12,,,,282.26074,0.005702901,98349.875,1.9050109e-05,25777.617,240141.81
330,Italy,Puglia,2019-12-13,,,,283.24576,0.006147896,97478.875,0.00017332469,27513.191,255614.73
331,Italy,Puglia,2019-12-14,,,,283.8094,0.005527271,97992.336,4.57914e-05,26960.607,260552.23
332,Italy,Puglia,2019-12-15,,,,284.7928,0.006611526,99626.21,0.0,32693.104,334107.16
333,Italy,Puglia,2019-12-16,,,,286.40433,0.00822887,100121.99,1.5935407e-06,30162.76,293815.94
334,Italy,Puglia,2019-12-17,,,,286.95578,0.008077963,100112.234,2.127899e-06,29348.41,290249.47
335,Italy,Puglia,2019-12-18,,,,287.43628,0.00864802,100241.03,4.096703e-06,27057.166,250357.08
336,Italy,Puglia,2019-12-19,,,,288.02814,0.009223099,100021.12,0.000115535855,19283.863,149863.84
337,Italy,Puglia,2019-12-20,,,,287.19885,0.007881806,99409.79,2.5354626e-05,31344.336,306034.28
338,Italy,Puglia,2019-12-21,,,,288.45038,0.008316791,98501.71,0.0001901288,15832.968,132635.64
339,Italy,Puglia,2019-12-22,,,,288.0431,0.007853142,97497.516,0.00019572023,21459.625,194653.36
340,Italy,Puglia,2019-12-23,,,,284.69345,0.005970307,98068.734,8.314532e-05,26929.94,255511.48
341,Italy,Puglia,2019-12-24,,,,284.624,0.004835069,99245.09,2.0320473e-05,32195.254,324347.5
342,Italy,Puglia,2019-12-25,,,,283.27698,0.005384691,99333.336,5.6719335e-07,32379.791,332835.66
343,Italy,Puglia,2019-12-26,,,,283.14032,0.005038703,99820.125,7.1784552e-06,30400.121,318444.6
344,Italy,Puglia,2019-12-27,,,,281.63202,0.004417921,99993.984,4.496521e-06,29682.133,286275.6
345,Italy,Puglia,2019-12-28,,,,280.49954,0.0039025391,100212.05,0.00019539754,29628.27,291510.5
346,Italy,Puglia,2019-12-29,,,,280.02167,0.0035530163,100402.08,2.5849873e-05,25755.273,253747.56
347,Italy,Puglia,2019-12-30,,,,279.70862,0.0034683147,100619.93,1.4950253e-05,28755.248,283716.56
348,Italy,Puglia,2019-12-31,,,,280.45795,0.0042669955,100716.234,9.8505275e-09,33333.438,345777.44
349,Italy,Puglia,2020-01-01,,,,283.10333,0.0046884106,100597.75,0.0,33546.07,349237.0
350,Italy,Puglia,2020-01-02,,,,281.83353,0.0046459404,100796.89,7.202228e-08,33552.047,350121.34
351,Italy,Puglia,2020-01-03,,,,281.29773,0.0049544824,100529.66,0.0,34102.297,352915.53
352,Italy,Puglia,2020-01-04,,,,281.45438,0.0052578473,100090.195,1.4115566e-06,28591.752,273211.2
353,Italy,Puglia,2020-01-05,,,,282.42117,0.0038844096,100039.8,2.5625202e-05,32683.148,328342.28
354,Italy,Puglia,2020-01-06,,,,279.94513,0.0029184176,100318.28,4.8361317e-06,31198.076,310367.28
355,Italy,Puglia,2020-01-07,,,,280.46472,0.0040260106,100298.25,1.5569803e-08,34891.258,356034.16
356,Italy,Puglia,2020-01-08,,,,281.41898,0.004727847,100601.945,6.132878e-07,34542.81,348651.03
357,Italy,Puglia,2020-01-09,,,,280.91315,0.004837546,100614.55,1.9462254e-09,34838.9,352303.03
358,Italy,Puglia,2020-01-10,,,,280.14594,0.0047693006,100361.914,2.959158e-07,34592.44,350725.53
359,Italy,Puglia,2020-01-11,,,,282.32172,0.0055988366,100321.336,6.4171177e-06,29553.104,268386.34
360,Italy,Puglia,2020-01-12,,,,282.87805,0.0057535963,100367.84,3.8038314e-05,26970.66,250080.1
361,Italy,Puglia,2020-01-13,,,,281.8145,0.00579939,100434.29,7.742368e-05,30602.645,282168.78
362,Italy,Puglia,2020-01-14,,,,281.14023,0.0055600544,100466.63,2.3577265e-06,35730.832,346391.88
363,Italy,Puglia,2020-01-15,,,,281.22223,0.0054520946,100689.13,1.7717217e-07,37345.445,376116.88
364,Italy,Puglia,2020-01-16,,,,282.00803,0.0056640077,100639.99,9.5371014e-08,36588.016,370387.84
365,Italy,Puglia,2020-01-17,,,,281.7929,0.005482994,100395.305,7.201034e-08,37904.27,382480.7
366,Italy,Puglia,2020-01-18,,,,281.3614,0.005391899,100030.89,4.880972e-06,34367.43,330108.72
367,Italy,Puglia,2020-01-19,,,,282.14655,0.0057279193,100163.04,2.9530569e-05,30613.436,293176.1
368,Italy,Puglia,2020-01-20,,,,282.18378,0.005334476,101317.21,2.3738607e-05,27377.135,248500.44
369,Italy,Puglia,2020-01-21,,,,280.9769,0.0047806525,101694.93,5.6452475e-08,38271.74,379117.16
370,Italy,Puglia,2020-01-22,,,,280.50183,0.0049969116,101164.164,6.619554e-08,39353.297,395364.22
371,Italy,Puglia,2020-01-23,,,,281.66287,0.0053997207,100738.46,4.478408e-07,38183.453,374654.94
372,Italy,Puglia,2020-01-24,,,,281.71393,0.0054381927,100624.68,2.0676316e-06,39846.965,392213.28
373,Italy,Puglia,2020-01-25,,,,284.1204,0.006413063,100297.414,3.0800152e-06,39090.723,379922.97
374,Italy,Puglia,2020-01-26,,,,284.262,0.0072071436,99858.96,0.0001933776,32458.363,302809.5
375,Italy,Puglia,2020-01-27,,,,283.82498,0.0063159787,99798.0,3.7820308e-05,40181.418,389044.3
376,Italy,Puglia,2020-01-28,,,,285.26422,0.006426665,99431.16,2.7648937e-07,42609.355,404632.94
377,Italy,Puglia,2020-01-29,,,,286.15002,0.006435834,99122.586,6.8882114e-06,43527.25,418113.22
378,Italy,Puglia,2020-01-30,,,,283.46765,0.005470706,99841.914,8.001733e-07,42841.88,424806.06
379,Italy,Puglia,2020-01-31,,,,283.5408,0.0060111443,99952.99,0.0,44587.348,431045.97
380,Italy,Puglia,2020-02-01,,,,284.82892,0.006723245,99909.08,2.5284774e-09,64125.79,620858.94
381,Italy,Puglia,2020-02-02,,,,286.2481,0.0072745974,99904.414,1.5605026e-07,43955.61,420622.16
382,Italy,Puglia,2020-02-03,,,,286.06375,0.0074563622,99681.59,8.6063764e-08,45050.098,428588.88
383,Italy,Puglia,2020-02-04,,,,285.8565,0.0071677286,98581.66,0.00037408702,40520.145,390079.72
384,Italy,Puglia,2020-02-05,,,,281.31366,0.003908673,98471.92,0.00020545707,37279.527,372614.94
385,Italy,Puglia,2020-02-06,,,,280.16342,0.0028386603,99870.414,1.2036328e-06,46888.133,477467.8
386,Italy,Puglia,2020-02-07,,,,281.09088,0.0034095314,100353.26,0.0,47711.87,475343.44
387,Italy,Puglia,2020-02-08,,,,281.09747,0.004170246,100671.14,0.0,50917.69,513042.66
388,Italy,Puglia,2020-02-09,,,,281.79303,0.0047350917,100956.49,0.0,51313.1,516118.66
389,Italy,Puglia,2020-02-10,,,,284.812,0.0062404755,100150.945,1.2194953e-07,45280.312,428767.72
390,Italy,Puglia,2020-02-11,,,,288.2082,0.0072645056,99177.414,1.7754829e-07,49049.582,463419.94
391,Italy,Puglia,2020-02-12,,,,286.46152,0.006821016,99571.37,3.7598088e-06,46158.742,428305.03
392,Italy,Puglia,2020-02-13,,,,284.62946,0.005986999,100042.516,1.2548975e-08,51720.043,500354.78
393,Italy,Puglia,2020-02-14,,,,284.81525,0.0067049484,99518.01,0.0004546125,32559.615,289694.47
394,Italy,Puglia,2020-02-15,,,,284.06125,0.0051091867,100312.09,3.1030953e-07,54672.96,548614.6
395,Italy,Puglia,2020-02-16,,,,282.7065,0.0049671796,100762.305,0.0,56618.617,570610.06
396,Italy,Puglia,2020-02-17,,,,283.02103,0.0053290334,100506.266,3.5820098e-09,57287.914,575841.06
397,Italy,Puglia,2020-02-18,,,,283.75958,0.0058710393,100113.66,1.2554945e-08,57736.566,561547.25
398,Italy,Puglia,2020-02-19,,,,284.66888,0.0064017456,99769.055,0.00024986724,48840.168,449171.97
399,Italy,Puglia,2020-02-20,,,,282.69077,0.00468729,99884.92,3.0735497e-05,55101.12,532855.9
400,Italy,Puglia,2020-02-21,,,,282.4649,0.004079375,100215.0,8.071463e-08,61249.5,613174.6
401,Italy,Puglia,2020-02-22,,,,282.22696,0.003793199,100762.5,6.4565725e-08,61861.65,624204.3
402,Italy,Puglia,2020-02-23,,,,283.92767,0.0046350295,100555.164,0.0,62143.707,609179.4
403,Italy,Puglia,2020-02-24,0.0,0.0,0.0,285.41418,0.006451919,99892.57,8.966965e-09,63308.246,613668.4
404,Italy,Puglia,2020-02-25,0.0,0.0,0.0,285.9585,0.0067121056,99222.11,3.584398e-08,61372.957,594671.75
405,Italy,Puglia,2020-02-26,0.0,0.0,0.0,286.81012,0.0059153093,98321.336,4.3588287e-07,60484.758,579001.25
406,Italy,Puglia,2020-02-27,1.0,0.0,0.0,282.56805,0.0037496968,98902.445,4.0441944e-05,61957.215,601953.06
407,Italy,Puglia,2020-02-28,3.0,0.0,0.0,283.9928,0.0048733363,99231.79,0.0001083262,56109.21,520778.5
408,Italy,Puglia,2020-02-29,3.0,0.0,0.0,282.85452,0.0040938193,99798.79,0.0,65340.082,635677.6
409,Italy,Puglia,2020-03-01,3.0,0.0,0.0,286.2186,0.0066638757,99157.05,8.4575495e-06,54709.777,501076.84
410,Italy,Puglia,2020-03-02,4.0,0.0,0.0,288.41492,0.0069578136,98721.555,1.6627444e-05,59125.203,563232.25
411,Italy,Puglia,2020-03-03,6.0,0.0,0.0,286.49643,0.0062895394,98302.836,0.00010660705,52544.605,493677.78
412,Italy,Puglia,2020-03-04,9.0,1.0,1.0,283.3359,0.005435526,98657.92,3.829275e-05,62054.46,579518.4
413,Italy,Puglia,2020-03-05,14.0,1.0,1.0,283.9986,0.005410291,98936.945,1.1961662e-05,64047.61,633512.94
414,Italy,Puglia,2020-03-06,17.0,1.0,1.0,285.95114,0.0064207944,98330.96,8.851941e-06,55577.04,504390.0
415,Italy,Puglia,2020-03-07,26.0,2.0,1.0,283.65738,0.006261053,98702.08,0.00022624459,54159.707,488064.7
416,Italy,Puglia,2020-03-08,40.0,3.0,1.0,282.82132,0.005459099,99370.97,0.0001890366,49928.598,471223.03
417,Italy,Puglia,2020-03-09,50.0,3.0,1.0,282.39844,0.0043601543,99166.79,5.113439e-07,71103.7,687129.0
418,Italy,Puglia,2020-03-10,59.0,3.0,1.0,283.22824,0.005002812,99372.695,1.0678742e-05,68213.24,650146.75
419,Italy,Puglia,2020-03-11,77.0,5.0,1.0,284.53925,0.0049355375,99869.83,1.072394e-07,75131.516,708319.75
420,Italy,Puglia,2020-03-12,104.0,5.0,1.0,287.02234,0.006125596,99891.14,0.0,80555.625,767648.3
421,Italy,Puglia,2020-03-13,129.0,5.0,,287.34216,0.0065428736,99408.32,0.0,81252.484,761572.1
422,Italy,Puglia,2020-03-14,166.0,8.0,2.0,287.2214,0.0073915315,99315.18,4.733742e-05,72404.55,651739.7
423,Italy,Puglia,2020-03-15,230.0,16.0,2.0,285.13318,0.0061054123,99709.79,5.1592167e-05,58725.316,529114.4
424,Italy,Puglia,2020-03-16,,,,284.69443,0.005282004,100396.84,2.8492202e-06,76601.82,723344.94
425,Italy,Puglia,2020-03-17,340.0,18.0,2.0,284.28464,0.0056041805,100784.33,0.0,84782.38,821274.7
426,Italy,Puglia,2020-03-18,383.0,19.0,2.0,284.6692,0.005799898,100434.61,0.0,85340.86,826439.9
427,Italy,Puglia,2020-03-19,,,,286.12448,0.0060187634,100320.82,3.5045787e-07,84207.14,801393.56
428,Italy,Puglia,2020-03-20,,,,285.67136,0.0056299474,100079.75,3.9455244e-07,86494.97,822365.6
429,Italy,Puglia,2020-03-21,,,,286.19788,0.0059876,99452.59,0.0,85186.17,808860.6
430,Italy,Puglia,2020-03-22,,,,286.4535,0.0067675705,99219.99,6.000148e-05,67470.12,598485.56
431,Italy,Puglia,2020-03-23,,,,nan,nan,nan,0.00015900376,2506.7358,21044.77
432,Italy,Basilicata,2019-11-01,,,,287.01935,0.009112848,95544.53,7.7478515e-05,29377.178,238922.08
433,Italy,Basilicata,2019-11-02,,,,288.38333,0.009154995,95200.85,2.0609092e-05,37433.07,347585.84
434,Italy,Basilicata,2019-11-03,,,,289.61926,0.009745721,94665.13,0.00030714084,31538.441,257760.06
435,Italy,Basilicata,2019-11-04,,,,288.46042,0.008778831,94632.08,0.0002284459,42083.934,411476.84
436,Italy,Basilicata,2019-11-05,,,,289.9268,0.009353607,94906.84,3.583718e-05,42447.918,381365.28
437,Italy,Basilicata,2019-11-06,,,,287.18018,0.008482013,94840.27,0.00025466364,24473.418,207452.81
438,Italy,Basilicata,2019-11-07,,,,285.3363,0.007781567,94842.09,0.00020235225,28567.45,234453.33
439,Italy,Basilicata,2019-11-08,,,,284.89175,0.0072497744,94960.02,3.90332e-05,39577.14,352755.6
440,Italy,Basilicata,2019-11-09,,,,284.9306,0.007423803,95002.016,0.00016102311,36530.84,341871.56
441,Italy,Basilicata,2019-11-10,,,,282.9325,0.006459172,95028.54,1.5650272e-05,40974.67,381823.12
442,Italy,Basilicata,2019-11-11,,,,284.6962,0.007191077,95162.76,0.00035564177,40908.887,387389.12
443,Italy,Basilicata,2019-11-12,,,,286.22778,0.008581546,93859.09,0.0022203694,22802.273,203153.84
444,Italy,Basilicata,2019-11-13,,,,285.19678,0.007736817,94150.19,0.00021944448,30012.934,267909.0
445,Italy,Basilicata,2019-11-14,,,,283.14066,0.0067444313,94893.71,2.3032822e-05,29775.562,275641.12
446,Italy,Basilicata,2019-11-15,,,,284.43866,0.007141717,95082.39,8.7880636e-08,39473.203,376663.9
447,Italy,Basilicata,2019-11-16,,,,286.48352,0.008110427,95292.49,5.681671e-07,33745.86,307883.28
448,Italy,Basilicata,2019-11-17,,,,285.97174,0.008370275,94911.05,0.0006526061,32123.156,293338.38
449,Italy,Basilicata,2019-11-18,,,,283.38293,0.006482967,95566.45,1.0757035e-06,38628.72,363989.12
450,Italy,Basilicata,2019-11-19,,,,283.14847,0.006628667,95535.945,7.468058e-05,34299.582,310585.25
451,Italy,Basilicata,2019-11-20,,,,283.08795,0.0068138246,95292.77,0.00017934552,33950.957,319930.62
452,Italy,Basilicata,2019-11-21,,,,281.8057,0.0059697684,95396.77,2.9597345e-06,36952.19,344796.78
453,Italy,Basilicata,2019-11-22,,,,281.87994,0.0060840943,95425.3,4.846266e-06,34171.2,318476.78
454,Italy,Basilicata,2019-11-23,,,,283.76172,0.0066392967,95228.836,9.5313965e-08,40336.688,400021.38
455,Italy,Basilicata,2019-11-24,,,,284.54376,0.008483978,94445.78,0.0014569656,7699.854,54776.402
456,Italy,Basilicata,2019-11-25,,,,283.42938,0.0077246972,94361.09,0.0003502181,16707.617,137796.19
457,Italy,Basilicata,2019-11-26,,,,284.26242,0.0072776536,94926.516,7.5250346e-06,35563.688,342587.66
458,Italy,Basilicata,2019-11-27,,,,284.81427,0.0076369247,95103.03,2.3993362e-05,31862.854,298381.62
459,Italy,Basilicata,2019-11-28,,,,285.75854,0.007922479,94931.21,7.1358314e-05,31296.91,292736.47
460,Italy,Basilicata,2019-11-29,,,,285.59607,0.0074579185,95238.01,2.1812211e-05,28017.531,255544.5
461,Italy,Basilicata,2019-11-30,,,,284.05307,0.0070991227,95636.84,4.1989206e-05,29432.969,280974.84
462,Italy,Basilicata,2019-12-01,,,,281.62625,0.006106816,96050.76,1.0324745e-06,34452.312,342181.22
463,Italy,Basilicata,2019-12-02,,,,283.4567,0.0071561285,95746.375,5.6900103e-06,26409.65,221169.1
464,Italy,Basilicata,2019-12-03,,,,282.72052,0.0066933744,95750.74,1.515436e-05,24083.281,216903.94
465,Italy,Basilicata,2019-12-04,,,,278.8839,0.004476918,95997.84,5.4467705e-07,33311.61,334344.94
466,Italy,Basilicata,2019-12-05,,,,280.01907,0.0056742965,96223.984,2.3479679e-05,23437.418,205997.78
467,Italy,Basilicata,2019-12-06,,,,283.2406,0.007498347,96190.27,4.5202134e-05,17166.352,153884.44
468,Italy,Basilicata,2019-12-07,,,,284.18536,0.0071877902,95949.2,4.948876e-06,30834.777,301524.1
469,Italy,Basilicata,2019-12-08,,,,283.1088,0.0066429023,95943.87,1.6816409e-07,33023.08,327865.97
470,Italy,Basilicata,2019-12-09,,,,282.0395,0.006488117,95161.5,2.5603533e-05,27099.367,256190.39
471,Italy,Basilicata,2019-12-10,,,,281.56763,0.006127188,94786.25,9.717601e-05,25600.691,224783.64
472,Italy,Basilicata,2019-12-11,,,,279.64914,0.0050511993,94902.16,9.031653e-05,13061.574,101266.375
473,Italy,Basilicata,2019-12-12,,,,279.30536,0.0051270267,94449.17,4.186818e-05,23291.588,201060.67
474,Italy,Basilicata,2019-12-13,,,,280.50772,0.0058084447,93629.64,0.0004475481,23230.195,202526.36
475,Italy,Basilicata,2019-12-14,,,,280.72363,0.0046933135,94150.85,4.196991e-05,27215.594,255943.53
476,Italy,Basilicata,2019-12-15,,,,281.96783,0.0059019327,95742.51,7.817073e-08,33729.246,340837.97
477,Italy,Basilicata,2019-12-16,,,,283.34055,0.0065515144,96174.37,2.053023e-06,33565.414,333419.9
478,Italy,Basilicata,2019-12-17,,,,284.02045,0.0066673364,96138.734,2.9172732e-06,31882.416,321834.78
479,Italy,Basilicata,2019-12-18,,,,284.62213,0.007887344,96217.96,7.9111205e-06,28072.207,262207.06
480,Italy,Basilicata,2019-12-19,,,,285.31363,0.008498143,95987.09,0.00025000505,20331.732,151275.77
481,Italy,Basilicata,2019-12-20,,,,284.19504,0.0069732103,95509.64,0.00012255654,29311.729,283644.38
482,Italy,Basilicata,2019-12-21,,,,285.2858,0.0075718057,94682.81,0.00033934542,17356.191,141700.02
483,Italy,Basilicata,2019-12-22,,,,285.46213,0.0076085273,93744.72,0.0006687339,20861.393,196289.42
484,Italy,Basilicata,2019-12-23,,,,282.39362,0.00540209,94235.914,5.0285787e-05,26985.19,247647.08
485,Italy,Basilicata,2019-12-24,,,,281.03433,0.004185209,95386.92,6.8383306e-06,33004.727,335163.56
486,Italy,Basilicata,2019-12-25,,,,280.34772,0.0047467,95412.97,2.1308317e-08,34271.348,350416.06
487,Italy,Basilicata,2019-12-26,,,,279.4305,0.004297137,95863.445,2.4602177e-06,33613.703,336555.94
488,Italy,Basilicata,2019-12-27,,,,278.36606,0.0037120064,96003.54,0.0,33250.215,338038.16
489,Italy,Basilicata,2019-12-28,,,,276.32422,0.003822695,96153.17,0.00022672705,28819.014,276225.84
490,Italy,Basilicata,2019-12-29,,,,276.1034,0.003553975,96308.766,8.0051985e-05,27153.346,261731.5
491,Italy,Basilicata,2019-12-30,,,,275.60196,0.0031770158,96494.016,5.2824194e-05,28544.484,276961.44
492,Italy,Basilicata,2019-12-31,,,,276.14392,0.0035600688,96686.45,1.8971384e-08,35768.816,367945.34
493,Italy,Basilicata,2020-01-01,,,,278.69574,0.0040399707,96595.77,0.0,35801.223,363147.62
494,Italy,Basilicata,2020-01-02,,,,278.04102,0.004127195,96770.03,2.2489715e-08,35276.56,360657.88
495,Italy,Basilicata,2020-01-03,,,,278.17822,0.003550813,96551.32,0.0,36328.492,376390.62
496,Italy,Basilicata,2020-01-04,,,,278.50412,0.0046993885,96125.18,8.0991435e-07,28667.41,262375.47
497,Italy,Basilicata,2020-01-05,,,,278.60294,0.0035012492,96023.88,2.217134e-05,34145.57,341928.06
498,Italy,Basilicata,2020-01-06,,,,275.9476,0.0026581436,96248.71,7.837673e-06,28765.092,260962.56
499,Italy,Basilicata,2020-01-07,,,,276.87283,0.0035514592,96279.375,1.12448575e-08,36966.645,379737.5
500,Italy,Basilicata,2020-01-08,,,,278.04678,0.0043995786,96570.27,5.118307e-07,34471.176,339163.84
501,Italy,Basilicata,2020-01-09,,,,277.86758,0.0039791674,96609.48,0.0,37386.652,383346.66
502,Italy,Basilicata,2020-01-10,,,,277.87012,0.003967745,96349.28,0.0,37688.582,386552.28
503,Italy,Basilicata,2020-01-11,,,,279.0387,0.0045275916,96314.41,7.789824e-07,36540.734,361667.94
504,Italy,Basilicata,2020-01-12,,,,280.1335,0.0051298034,96350.34,1.8310258e-05,28583.367,251219.5
505,Italy,Basilicata,2020-01-13,,,,279.17468,0.0051206816,96394.055,7.02219e-06,27877.678,243463.31
506,Italy,Basilicata,2020-01-14,,,,279.29968,0.0047290158,96445.92,1.96785e-08,38073.895,379355.4
507,Italy,Basilicata,2020-01-15,,,,279.1765,0.0045876354,96663.47,1.0686064e-07,39799.234,404608.62
508,Italy,Basilicata,2020-01-16,,,,279.05087,0.0045605674,96637.75,0.0,39638.688,414308.62
509,Italy,Basilicata,2020-01-17,,,,278.77853,0.0042744856,96407.5,1.4064696e-08,40784.703,419617.84
510,Italy,Basilicata,2020-01-18,,,,278.49075,0.004825758,96060.12,2.0180347e-05,30074.396,285254.38
511,Italy,Basilicata,2020-01-19,,,,279.7569,0.005158899,96144.016,1.2379425e-05,30935.146,303979.34
512,Italy,Basilicata,2020-01-20,,,,279.50427,0.005092024,97213.22,4.419361e-05,20334.879,177934.05
513,Italy,Basilicata,2020-01-21,,,,278.72217,0.0046984563,97590.734,7.480417e-07,36144.547,346671.88
514,Italy,Basilicata,2020-01-22,,,,278.34882,0.004511053,97109.36,5.9052752e-08,41758.402,415491.62
